area,manure,urea,npk,nitrogen,rain_sow,rain_flow,rain_cycle,rain_year,tillage_ca,tillage_till,village_Ambohimiarina,village_Ambohitsilaozana,village_Ambongabe,village_Ampitatsimo,village_Antsahamamy,soil_hillside,soil_lowland,CA_year_num,x24d_bin,glypho_bin,interaction_till_rain_sow,interaction_ca_rain_sow,interaction_till_rain_flow,interaction_ca_rain_flow,interaction_till_rain_cycle,interaction_ca_rain_cycle,interaction_till_rain_year,interaction_ca_rain_year,interaction_till_nitrogen,interaction_ca_nitrogen,interaction_till_area,interaction_ca_area,ratio_N_urea,ratio_N_manure,total_npk,sow_day_of_year,rain_cycle_squared,nitrogen_squared,area_squared,interaction_rain_nitrogen,interaction_rain_area,water_stress
0.2,1000.0,0.0,10.0,1.1,100.4,159.9,841.2,1142.3,True,False,False,False,False,False,True,True,False,2,0,0,0.0,100.4,0.0,159.9,0.0,841.2,0.0,1142.3,0.0,1.1,0.0,0.2,1100.0,0.0010999989000011002,10.0,364,707617.4400000001,1.2100000000000002,0.04000000000000001,925.3200000000002,168.24,0
11.8,3928.6,0.0,139.8,15.378,69.1,294.1,1244.0,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,69.1,0.0,294.1,0.0,1244.0,0.0,1331.2,0.0,15.378,0.0,11.8,0.0,15378.0,0.003914370535465424,139.8,3,1547536.0,236.482884,139.24,19130.232,14679.2,0
0.2,0.0,0.0,0.0,0.0,17.6,191.0,982.8,1105.0,True,False,True,False,False,False,False,False,True,2,0,0,0.0,17.6,0.0,191.0,0.0,982.8,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,318,965895.84,0.0,0.04000000000000001,0.0,196.56,0
0.3,0.0,0.0,0.0,0.0,25.0,406.5,685.3,801.7,False,True,False,False,True,False,False,False,True,0,0,0,25.0,0.0,406.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,356,469636.0899999999,0.0,0.09,0.0,205.58999999999997,1
10.0,2083.3,80.0,0.0,36.8,98.5,79.5,803.9,1108.4,True,False,False,False,True,False,False,False,True,1,1,0,0.0,98.5,0.0,79.5,0.0,803.9,0.0,1108.4,0.0,36.8,0.0,10.0,0.45999425007187406,0.017664274149534795,0.0,319,646255.21,1354.2399999999998,100.0,29583.519999999997,8039.0,0
6.9,2911.2,72.8,0.0,33.488,70.0,49.4,788.2,806.1,True,False,False,False,True,False,False,False,True,2,1,1,0.0,70.0,0.0,49.4,0.0,788.2,0.0,806.1,0.0,33.488,0.0,6.9,0.4599936814054752,0.011503156257503346,0.0,355,621259.2400000001,1121.446144,47.61000000000001,26395.2416,5438.580000000001,1
5.3,0.0,0.0,0.0,0.0,162.6,45.0,870.8,1062.2,True,False,True,False,False,False,False,False,True,1,0,0,0.0,162.6,0.0,45.0,0.0,870.8,0.0,1062.2,0.0,0.0,0.0,5.3,0.0,0.0,0.0,363,758292.6399999999,0.0,28.09,0.0,4615.24,0
0.2,0.0,0.0,0.0,0.0,20.4,318.6,929.1,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,20.4,0.0,318.6,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,355,863226.81,0.0,0.04000000000000001,0.0,185.82000000000002,0
0.2,0.0,0.0,0.0,0.0,36.4,138.8,901.4,1105.0,True,False,True,False,False,False,False,False,True,4,1,0,0.0,36.4,0.0,138.8,0.0,901.4,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,350,812521.96,0.0,0.04000000000000001,0.0,180.28,0
0.1,0.0,0.0,0.0,0.0,46.4,138.4,908.6,1105.0,True,False,True,False,False,False,False,False,True,4,1,1,0.0,46.4,0.0,138.4,0.0,908.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,349,825553.9600000001,0.0,0.010000000000000002,0.0,90.86000000000001,0
0.5,0.0,0.0,0.0,0.0,37.8,350.9,927.9,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,37.8,0.0,350.9,0.0,927.9,0.0,1089.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,362,860998.4099999999,0.0,0.25,0.0,463.95,0
0.3,0.0,0.0,0.0,0.0,81.9,29.9,1015.7,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,81.9,0.0,29.9,0.0,1015.7,0.0,1089.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,335,1031646.4900000001,0.0,0.09,0.0,304.71,0
0.1,0.0,0.0,0.0,0.0,79.0,55.4,836.3,939.0,True,False,False,False,False,False,True,True,False,1,0,0,0.0,79.0,0.0,55.4,0.0,836.3,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,344,699397.69,0.0,0.010000000000000002,0.0,83.63,0
0.3,0.0,0.0,0.0,0.0,96.1,3.1,933.3,1142.3,True,False,False,False,False,False,True,True,False,1,0,0,0.0,96.1,0.0,3.1,0.0,933.3,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,355,871048.8899999999,0.0,0.09,0.0,279.98999999999995,0
0.0,0.0,0.0,0.0,0.0,95.2,283.6,960.2,1331.4,True,False,True,False,False,False,False,False,True,3,0,0,0.0,95.2,0.0,283.6,0.0,960.2,0.0,1331.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,921984.04,0.0,0.0,0.0,0.0,0
0.1,500.0,3.0,3.8,1.798,6.0,41.3,920.6,1142.3,True,False,False,False,False,False,True,True,False,3,0,0,0.0,6.0,0.0,41.3,0.0,920.6,0.0,1142.3,0.0,1.798,0.0,0.1,0.599133622125958,0.0035959928080143842,3.8,348,847504.36,3.2328040000000002,0.010000000000000002,1655.2388,92.06,0
0.1,0.0,3.0,0.0,1.38,28.5,8.7,898.7,1164.1,False,True,False,False,True,False,False,False,True,0,0,1,28.5,0.0,8.7,0.0,898.7,0.0,1164.1,0.0,1.38,0.0,0.1,0.0,0.4598467177607464,1379.9999999999998,0.0,345,807661.6900000001,1.9043999999999996,0.010000000000000002,1240.206,89.87,0
27.0,925.9,0.0,0.0,0.0,14.7,268.1,1213.5,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,14.7,0.0,268.1,0.0,1213.5,0.0,1320.5,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,341,1472582.25,0.0,729.0,0.0,32764.5,0
0.1,0.0,0.0,0.0,0.0,46.4,138.4,908.6,1105.0,False,True,True,False,False,False,False,False,True,0,0,0,46.4,0.0,138.4,0.0,908.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,349,825553.9600000001,0.0,0.010000000000000002,0.0,90.86000000000001,0
12.0,0.0,83.3,0.0,38.318,168.0,30.6,772.7,806.1,True,False,False,False,True,False,False,False,True,2,1,0,0.0,168.0,0.0,30.6,0.0,772.7,0.0,806.1,0.0,38.318,0.0,12.0,0.45999447785740866,38318.0,0.0,356,597065.29,1468.269124,144.0,29608.3186,9272.400000000001,1
6.1,0.0,49.6,168.0,41.296,96.0,73.4,990.6,1062.2,True,False,True,False,False,False,False,False,True,1,0,1,0.0,96.0,0.0,73.4,0.0,990.6,0.0,1062.2,0.0,41.296,0.0,6.1,0.8325638595996049,41296.0,168.0,353,981288.3600000001,1705.359616,37.209999999999994,40907.8176,6042.66,0
40.0,2083.3,100.0,0.0,46.0,100.6,261.5,1089.5,1288.7,False,True,True,False,False,False,False,True,False,0,0,0,100.6,0.0,261.5,0.0,1089.5,0.0,1288.7,0.0,46.0,0.0,40.0,0.0,0.45999540004599954,0.022080342686918497,0.0,363,1187010.25,2116.0,1600.0,50117.0,43580.0,0
0.1,0.0,0.0,0.0,0.0,45.2,15.4,1010.8,1331.4,True,False,True,False,False,False,False,False,True,1,0,0,0.0,45.2,0.0,15.4,0.0,1010.8,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,347,1021716.6399999999,0.0,0.010000000000000002,0.0,101.08,0
0.3,300.0,0.0,15.0,1.65,37.0,122.6,1025.2,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,37.0,0.0,122.6,0.0,1025.2,0.0,1331.4,0.0,1.65,0.0,0.3,1649.9999999999998,0.005499981666727777,15.0,343,1051035.04,2.7224999999999997,0.09,1691.58,307.56,0
0.1,400.0,0.0,0.0,0.0,61.4,33.0,981.0,1331.4,False,True,True,False,False,False,False,False,True,0,0,0,61.4,0.0,33.0,0.0,981.0,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,361,962361.0,0.0,0.010000000000000002,0.0,98.10000000000001,0
0.1,0.0,0.0,0.0,0.0,140.4,279.6,944.4,1331.4,True,False,True,False,False,False,False,False,True,2,0,1,0.0,140.4,0.0,279.6,0.0,944.4,0.0,1331.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,315,891891.36,0.0,0.010000000000000002,0.0,94.44,0
0.2,0.0,0.0,0.0,0.0,110.7,299.5,685.3,801.7,True,False,False,False,True,False,False,False,True,2,0,0,0.0,110.7,0.0,299.5,0.0,685.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,365,469636.0899999999,0.0,0.04000000000000001,0.0,137.06,1
19.9,0.0,50.2,75.2,31.364,1.8,122.2,1015.4,1062.2,True,False,True,False,False,False,False,False,True,1,1,1,0.0,1.8,0.0,122.2,0.0,1015.4,0.0,1062.2,0.0,31.364,0.0,19.9,0.6247684309077508,31364.0,75.2,332,1031037.1599999999,983.700496,396.00999999999993,31847.0056,20206.46,0
0.2,0.0,0.0,0.0,0.0,86.6,299.8,894.2,1105.0,True,False,True,False,False,False,False,False,True,4,0,0,0.0,86.6,0.0,299.8,0.0,894.2,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,363,799593.6400000001,0.0,0.04000000000000001,0.0,178.84000000000003,0
0.2,0.0,0.0,0.0,0.0,65.2,16.5,716.3,801.7,True,False,False,False,True,False,False,False,True,1,0,0,0.0,65.2,0.0,16.5,0.0,716.3,0.0,801.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,345,513085.68999999994,0.0,0.04000000000000001,0.0,143.26,1
22.6,2476.8,26.5,88.5,21.925,24.4,170.4,836.5,875.4,True,False,False,False,False,False,True,True,False,2,0,0,0.0,24.4,0.0,170.4,0.0,836.5,0.0,875.4,0.0,21.925,0.0,22.6,0.8273272706690313,0.008852144358791844,88.5,324,699732.25,480.70562500000005,510.76000000000005,18340.2625,18904.9,0
0.8,0.0,0.0,0.0,0.0,167.7,40.8,745.8,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,167.7,0.0,40.8,0.0,745.8,0.0,1227.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,324,556217.6399999999,0.0,0.6400000000000001,0.0,596.64,1
1.2,3250.0,0.0,0.0,0.0,97.5,169.3,757.4,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,97.5,0.0,169.3,0.0,757.4,0.0,1227.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,330,573654.76,0.0,1.44,0.0,908.88,1
6.0,0.0,33.3,0.0,15.318,144.8,43.8,857.2,1062.2,True,False,True,False,False,False,False,False,True,1,0,0,0.0,144.8,0.0,43.8,0.0,857.2,0.0,1062.2,0.0,15.318,0.0,6.0,0.45998618660100304,15318.0,0.0,365,734791.8400000001,234.641124,36.0,13130.589600000001,5143.200000000001,0
0.3,0.0,0.0,0.0,0.0,132.2,3.0,1036.8,1105.0,True,False,True,False,False,False,False,False,True,2,0,0,0.0,132.2,0.0,3.0,0.0,1036.8,0.0,1105.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,336,1074954.24,0.0,0.09,0.0,311.03999999999996,0
75.0,666.7,66.7,0.0,30.682,0.0,291.3,804.42,844.8,False,True,False,True,False,False,False,False,True,0,0,0,0.0,0.0,291.3,0.0,804.42,0.0,844.8,0.0,30.682,0.0,75.0,0.0,0.45999310355167083,0.04602062993755821,0.0,347,647091.5364,941.3851239999999,5625.0,24681.214439999996,60331.5,0
0.7,0.0,0.0,0.0,0.0,36.8,149.8,895.4,1105.0,True,False,True,False,False,False,False,False,True,1,0,0,0.0,36.8,0.0,149.8,0.0,895.4,0.0,1105.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,351,801741.1599999999,0.0,0.48999999999999994,0.0,626.78,0
0.3,0.0,0.0,0.0,0.0,45.5,97.6,946.0,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,45.5,0.0,97.6,0.0,946.0,0.0,1089.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,347,894916.0,0.0,0.09,0.0,283.8,0
0.2,0.0,0.0,0.0,0.0,20.4,202.7,929.1,1089.9,True,False,False,True,False,False,False,False,True,1,0,0,0.0,20.4,0.0,202.7,0.0,929.1,0.0,1089.9,0.0,0.0,0.0,0.2,0.0,0.0,0.0,354,863226.81,0.0,0.04000000000000001,0.0,185.82000000000002,0
13.0,0.0,61.5,0.0,28.29,151.8,71.0,990.6,1062.2,True,False,True,False,False,False,False,False,True,1,0,0,0.0,151.8,0.0,71.0,0.0,990.6,0.0,1062.2,0.0,28.29,0.0,13.0,0.459992520446822,28290.0,0.0,355,981288.3600000001,800.3240999999999,169.0,28024.074,12877.800000000001,0
35.0,0.0,0.0,0.0,0.0,151.8,7.4,634.4,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,151.8,0.0,7.4,0.0,634.4,0.0,1062.2,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,20,402463.36,0.0,1225.0,0.0,22204.0,1
15.0,0.0,66.7,53.3,36.545,62.8,214.7,1089.3,1288.7,False,True,True,False,False,False,False,False,True,0,1,0,62.8,0.0,214.7,0.0,1089.3,0.0,1288.7,0.0,36.545,0.0,15.0,0.0,0.5478928351898772,36545.0,53.3,361,1186574.49,1335.537025,225.0,39808.4685,16339.5,0
0.3,0.0,0.0,0.0,0.0,42.0,97.4,909.4,939.0,False,True,False,False,False,False,True,False,True,0,0,0,42.0,0.0,97.4,0.0,909.4,0.0,939.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,327,827008.36,0.0,0.09,0.0,272.82,0
0.0,0.0,0.0,0.0,0.0,104.0,12.4,1056.6,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,104.0,0.0,12.4,0.0,1056.6,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,1116403.5599999998,0.0,0.0,0.0,0.0,0
0.5,0.0,0.0,0.0,0.0,83.1,67.4,956.7,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,83.1,0.0,67.4,0.0,956.7,0.0,1089.9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,342,915274.8900000001,0.0,0.25,0.0,478.35,0
0.0,0.0,0.0,0.0,0.0,104.2,12.8,1056.8,1105.0,True,False,True,False,False,False,False,True,False,4,1,0,0.0,104.2,0.0,12.8,0.0,1056.8,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,1116826.24,0.0,0.0,0.0,0.0,0
11.0,2500.0,90.9,0.0,41.814,28.4,148.2,1137.1,1288.7,False,True,True,False,False,False,False,False,True,0,1,0,28.4,0.0,148.2,0.0,1137.1,0.0,1288.7,0.0,41.814,0.0,11.0,0.0,0.45999493954961984,0.016725593309762674,0.0,343,1292996.4099999997,1748.410596,121.0,47546.6994,12508.099999999999,0
7.2,0.0,0.0,125.0,13.75,169.0,40.6,926.6,1062.2,False,True,True,False,False,False,False,False,True,0,0,0,169.0,0.0,40.6,0.0,926.6,0.0,1062.2,0.0,13.75,0.0,7.2,0.0,13750.0,13750.0,125.0,362,858587.56,189.0625,51.84,12740.75,6671.52,0
9.0,0.0,0.0,0.0,0.0,89.4,180.0,1106.1,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,89.4,0.0,180.0,0.0,1106.1,0.0,1288.7,0.0,0.0,0.0,9.0,0.0,0.0,0.0,335,1223457.2099999997,0.0,81.0,0.0,9954.9,0
6.6,0.0,0.0,76.3,8.393,165.6,53.8,962.4,1062.2,True,False,True,False,False,False,False,False,True,3,0,1,0.0,165.6,0.0,53.8,0.0,962.4,0.0,1062.2,0.0,8.393,0.0,6.6,8393.0,8393.0,76.3,357,926213.76,70.44244900000001,43.559999999999995,8077.4232,6351.839999999999,0
12.0,2000.0,0.0,0.0,0.0,45.6,15.1,713.4,875.4,False,True,False,False,False,False,True,True,False,0,0,0,45.6,0.0,15.1,0.0,713.4,0.0,875.4,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6,508939.55999999994,0.0,144.0,0.0,8560.8,1
35.0,4166.7,42.9,0.0,19.734,124.5,101.9,911.9,1108.4,True,False,False,False,True,False,False,False,True,1,1,0,0.0,124.5,0.0,101.9,0.0,911.9,0.0,1108.4,0.0,19.734,0.0,35.0,0.45998927763921593,0.004736120974363172,0.0,331,831561.61,389.4307560000001,1225.0,17995.4346,31916.5,0
55.0,0.0,90.9,181.8,61.812,29.6,181.4,1143.3,1288.7,True,False,True,False,False,False,False,True,False,1,1,0,0.0,29.6,0.0,181.4,0.0,1143.3,0.0,1288.7,0.0,61.812,0.0,55.0,0.6799925193342207,61811.99999999999,181.8,339,1307134.89,3820.7233439999995,3025.0,70669.6596,62881.5,0
45.0,0.0,0.0,0.0,0.0,112.7,68.7,804.9,844.8,True,False,False,True,False,False,False,False,True,1,0,0,0.0,112.7,0.0,68.7,0.0,804.9,0.0,844.8,0.0,0.0,0.0,45.0,0.0,0.0,0.0,355,647864.01,0.0,2025.0,0.0,36220.5,0
35.0,2857.1,28.6,0.0,13.156,12.1,273.12,798.72,844.8,True,False,False,True,False,False,False,False,True,1,0,0,0.0,12.1,0.0,273.12,0.0,798.72,0.0,844.8,0.0,13.156,0.0,35.0,0.4599839166462711,0.004604667458378266,0.0,326,637953.6384,173.08033600000002,1225.0,10507.96032,27955.2,1
0.1,0.0,0.0,0.0,0.0,14.4,228.2,959.6,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,14.4,0.0,228.2,0.0,959.6,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,315,920832.16,0.0,0.010000000000000002,0.0,95.96000000000001,0
15.0,0.0,0.0,0.0,0.0,138.5,147.9,1021.4,1108.4,True,False,False,False,True,False,False,False,True,3,0,0,0.0,138.5,0.0,147.9,0.0,1021.4,0.0,1108.4,0.0,0.0,0.0,15.0,0.0,0.0,0.0,325,1043257.96,0.0,225.0,0.0,15321.0,0
7.5,1666.7,53.3,0.0,24.518,99.0,190.2,1105.7,1288.7,True,False,True,False,False,False,False,False,True,1,0,0,0.0,99.0,0.0,190.2,0.0,1105.7,0.0,1288.7,0.0,24.518,0.0,7.5,0.4599913697679219,0.014710496963762547,0.0,333,1222572.49,601.132324,56.25,27109.552600000003,8292.75,0
0.4,0.0,0.0,0.0,0.0,31.1,99.7,939.2,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,31.1,0.0,99.7,0.0,939.2,0.0,1089.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,349,882096.6400000001,0.0,0.16000000000000003,0.0,375.68000000000006,0
11.3,4432.6,0.0,26.6,2.926,162.6,45.0,870.8,1062.2,True,False,True,False,False,False,False,False,True,1,0,1,0.0,162.6,0.0,45.0,0.0,870.8,0.0,1062.2,0.0,2.926,0.0,11.3,2926.0,0.0006601090420725889,26.6,363,758292.6399999999,8.561476,127.69000000000001,2547.9608,9840.04,0
9.0,5000.0,0.0,0.0,0.0,146.4,44.0,868.8,1062.2,True,False,True,False,False,False,False,False,True,1,1,1,0.0,146.4,0.0,44.0,0.0,868.8,0.0,1062.2,0.0,0.0,0.0,9.0,0.0,0.0,0.0,364,754813.44,0.0,81.0,0.0,7819.2,0
0.1,0.0,0.0,0.0,0.0,24.3,237.9,589.9,1142.3,True,False,False,False,False,False,True,True,False,3,0,0,0.0,24.3,0.0,237.9,0.0,589.9,0.0,1142.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,313,347982.00999999995,0.0,0.010000000000000002,0.0,58.99,1
8.4,0.0,0.0,0.0,0.0,34.3,3.2,650.4,844.8,False,True,False,True,False,False,False,False,True,0,0,0,34.3,0.0,3.2,0.0,650.4,0.0,844.8,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,8,423020.16,0.0,70.56,0.0,5463.36,1
0.0,0.0,0.0,0.0,0.0,14.4,228.8,973.4,1105.0,True,False,True,False,False,False,False,True,False,4,0,0,0.0,14.4,0.0,228.8,0.0,973.4,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,947507.5599999999,0.0,0.0,0.0,0.0,0
0.1,0.0,0.0,0.0,0.0,168.3,197.8,768.3,939.0,True,False,False,False,False,False,True,True,False,2,0,0,0.0,168.3,0.0,197.8,0.0,768.3,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2,590284.8899999999,0.0,0.010000000000000002,0.0,76.83,1
10.0,3500.0,50.0,0.0,23.0,28.4,146.4,1144.9,1288.7,False,True,True,False,False,False,False,False,True,0,1,0,28.4,0.0,146.4,0.0,1144.9,0.0,1288.7,0.0,23.0,0.0,10.0,0.0,0.45999080018399635,0.006571426693878087,0.0,342,1310796.0100000002,529.0,100.0,26332.7,11449.0,0
15.0,3333.3,20.0,46.7,14.337,79.6,15.1,714.2,875.4,True,False,False,False,False,False,True,True,False,1,0,0,0.0,79.6,0.0,15.1,0.0,714.2,0.0,875.4,0.0,14.337,0.0,15.0,0.7168141592920353,0.0043011417210746935,46.7,4,510081.6400000001,205.549569,225.0,10239.4854,10713.0,1
0.2,0.0,0.0,0.0,0.0,31.6,370.4,894.2,1105.0,True,False,True,False,False,False,False,False,True,1,0,0,0.0,31.6,0.0,370.4,0.0,894.2,0.0,1105.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,360,799593.6400000001,0.0,0.04000000000000001,0.0,178.84000000000003,0
0.2,0.0,0.0,0.0,0.0,112.1,38.2,785.3,1227.0,False,True,False,True,False,False,False,False,True,0,0,0,112.1,0.0,38.2,0.0,785.3,0.0,1227.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,325,616696.09,0.0,0.04000000000000001,0.0,157.06,1
16.0,0.0,0.0,0.0,0.0,0.2,189.6,1020.8,1062.2,True,False,True,False,False,False,False,False,True,3,0,0,0.0,0.2,0.0,189.6,0.0,1020.8,0.0,1062.2,0.0,0.0,0.0,16.0,0.0,0.0,0.0,314,1042032.6399999999,0.0,256.0,0.0,16332.8,0
0.3,400.0,0.0,0.0,0.0,6.0,41.3,908.6,1142.3,True,False,False,False,False,False,True,False,True,2,0,0,0.0,6.0,0.0,41.3,0.0,908.6,0.0,1142.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,345,825553.9600000001,0.0,0.09,0.0,272.58,0
20.5,2439.0,39.0,87.8,27.598,122.3,53.3,789.0,875.4,True,False,False,False,False,False,True,False,True,2,0,1,0.0,122.3,0.0,53.3,0.0,789.0,0.0,875.4,0.0,27.598,0.0,20.5,0.7076228814645779,0.011315288513616845,87.8,358,622521.0,761.649604,420.25,21774.822,16174.5,1
6.6,3500.0,30.3,0.0,13.938,13.2,122.0,1132.3,1288.7,False,True,True,False,False,False,False,False,True,0,0,0,13.2,0.0,122.0,0.0,1132.3,0.0,1288.7,0.0,13.938,0.0,6.6,0.0,0.45998481898287186,0.003982284576490121,0.0,349,1282103.2899999998,194.26784400000003,43.559999999999995,15781.9974,7473.179999999999,0
11.0,3571.4,0.0,200.0,22.0,43.8,43.5,1132.1,1288.7,False,True,True,False,False,False,False,False,True,0,0,0,43.8,0.0,43.5,0.0,1132.1,0.0,1288.7,0.0,22.0,0.0,11.0,0.0,22000.0,0.006160047555567129,200.0,356,1281650.4099999997,484.0,121.0,24906.199999999997,12453.099999999999,0
0.1,0.0,0.0,0.0,0.0,39.2,85.0,1053.8,1105.0,True,False,True,False,False,False,False,False,True,4,1,1,0.0,39.2,0.0,85.0,0.0,1053.8,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,328,1110494.44,0.0,0.010000000000000002,0.0,105.38,0
0.3,0.0,0.0,0.0,0.0,33.4,363.2,896.2,1105.0,True,False,True,False,False,False,False,False,True,2,1,0,0.0,33.4,0.0,363.2,0.0,896.2,0.0,1105.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,355,803174.4400000001,0.0,0.09,0.0,268.86,0
0.1,0.0,0.0,0.0,0.0,189.4,310.0,898.3,1089.9,False,True,False,True,False,False,False,False,True,0,0,0,189.4,0.0,310.0,0.0,898.3,0.0,1089.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2,806942.8899999999,0.0,0.010000000000000002,0.0,89.83,0
20.0,0.0,0.0,0.0,0.0,124.4,189.0,1106.9,1288.7,True,False,True,False,False,False,False,False,True,2,0,0,0.0,124.4,0.0,189.0,0.0,1106.9,0.0,1288.7,0.0,0.0,0.0,20.0,0.0,0.0,0.0,332,1225227.61,0.0,400.0,0.0,22138.0,0
17.4,4885.1,114.9,201.1,74.975,14.7,230.6,1209.5,1320.5,False,True,False,True,False,False,False,False,True,0,0,0,14.7,0.0,230.6,0.0,1209.5,0.0,1320.5,0.0,74.975,0.0,17.4,0.0,0.6525182548454755,0.015347686772494568,201.1,344,1462890.25,5621.250624999999,302.75999999999993,90682.2625,21045.3,0
8.0,3928.6,50.0,50.0,28.5,69.1,294.1,1244.0,1331.2,True,False,False,False,False,False,True,True,False,1,0,0,0.0,69.1,0.0,294.1,0.0,1244.0,0.0,1331.2,0.0,28.5,0.0,8.0,0.5699886002279955,0.007254490848014344,50.0,3,1547536.0,812.25,64.0,35454.0,9952.0,0
0.1,3000.0,0.0,0.0,0.0,32.8,198.4,804.5,939.0,True,False,False,False,False,False,True,False,True,4,0,0,0.0,32.8,0.0,198.4,0.0,804.5,0.0,939.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,350,647220.25,0.0,0.010000000000000002,0.0,80.45,0
0.6,0.0,0.0,0.0,0.0,59.0,1.7,738.5,801.7,True,False,False,False,True,False,False,False,True,1,0,0,0.0,59.0,0.0,1.7,0.0,738.5,0.0,801.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,340,545382.25,0.0,0.36,0.0,443.09999999999997,1
0.0,0.0,0.0,0.0,0.0,14.4,197.2,955.0,1105.0,True,False,True,False,False,False,False,False,True,3,0,0,0.0,14.4,0.0,197.2,0.0,955.0,0.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,912025.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,92.2,26.2,1015.7,1089.9,True,False,False,True,False,False,False,False,True,3,1,1,0.0,92.2,0.0,26.2,0.0,1015.7,0.0,1089.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,1031646.4900000001,0.0,0.0,0.0,0.0,0
38.0,4605.3,26.3,131.6,26.574,44.7,6.0,1307.7,1331.2,False,True,False,False,False,False,True,True,False,0,0,0,44.7,0.0,6.0,0.0,1307.7,0.0,1331.2,0.0,26.574,0.0,38.0,0.0,1.010379833466408,0.005770306870278403,131.6,354,1710079.29,706.1774760000001,1444.0,34750.819800000005,49692.6,0
0.1,0.0,0.0,0.0,0.0,39.2,85.0,1053.8,1105.0,True,False,True,False,False,False,False,False,True,4,1,0,0.0,39.2,0.0,85.0,0.0,1053.8,0.0,1105.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,328,1110494.44,0.0,0.010000000000000002,0.0,105.38,0
